County,Year,Number,Rate (per 10k)
San Bernardino,2014,260.0,58.2
San Bernardino,2014,374.0,79.99
San Diego,2005,78.0,164.73
San Diego,2005,169.0,336.52
San Diego,2005,157.0,96.63
San Diego,2005,254.0,156.82
San Diego,2005,29.0,34.63
San Diego,2005,64.0,73.37
San Diego,2005,36.0,16.27
San Diego,2005,68.0,28.79
San Diego,2005,344.0,76.22
San Diego,2005,662.0,141.33
San Diego,2005,422.0,38.49
San Diego,2005,700.0,60.85
San Diego,2005,79.0,115.77
San Diego,2005,158.0,220.82
San Diego,2005,68.0,52.9
San Diego,2005,125.0,92.93
San Diego,2005,159.0,45.29
San Diego,2005,276.0,74.2
San Diego,2005,290.0,28.94
San Diego,2005,379.0,37.34
San Diego,2006,107.0,230.7
San Diego,2006,161.0,328.17
San Diego,2006,186.0,121.58
San Diego,2006,300.0,193.96
San Diego,2006,37.0,43.65
San Diego,2006,83.0,94.46
San Diego,2006,39.0,17.84
San Diego,2006,76.0,32.35
San Diego,2006,300.0,67.13
San Diego,2006,684.0,147.53
San Diego,2006,407.0,36.67
San Diego,2006,630.0,54.39
San Diego,2006,73.0,107.8
San Diego,2006,145.0,203.59
San Diego,2006,52.0,38.78
San Diego,2006,98.0,69.81
San Diego,2006,143.0,41.11
San Diego,2006,335.0,90.77
San Diego,2006,263.0,27.24
San Diego,2006,365.0,37.57
San Diego,2007,104.0,222.32
San Diego,2007,179.0,363.6
San Diego,2007,153.0,104.31
San Diego,2007,238.0,162.94
San Diego,2007,48.0,55.61
San Diego,2007,113.0,126.68
San Diego,2007,35.0,16.19
San Diego,2007,77.0,33.1
San Diego,2007,386.0,86.14
San Diego,2007,726.0,156.08
San Diego,2007,427.0,37.95
San Diego,2007,727.0,62.09
San Diego,2007,93.0,136.72
San Diego,2007,184.0,257.56
San Diego,2007,67.0,48.78
San Diego,2007,128.0,88.02
San Diego,2007,179.0,51.44
San Diego,2007,332.0,90.26
San Diego,2007,229.0,24.43
San Diego,2007,371.0,39.16
San Diego,2008,90.0,189.0
San Diego,2008,166.0,333.6
San Diego,2008,136.0,96.56
San Diego,2008,266.0,187.88
San Diego,2008,28.0,31.56
San Diego,2008,80.0,88.3
San Diego,2008,33.0,14.91
San Diego,2008,74.0,31.68
San Diego,2008,423.0,93.65
San Diego,2008,758.0,161.84
San Diego,2008,437.0,38.47
San Diego,2008,717.0,60.96
San Diego,2008,87.0,127.44
San Diego,2008,157.0,219.8
San Diego,2008,48.0,33.97
San Diego,2008,115.0,77.35
San Diego,2008,180.0,51.49
San Diego,2008,336.0,91.08
San Diego,2008,267.0,29.5
San Diego,2008,334.0,36.08
San Diego,2009,105.0,211.91
San Diego,2009,171.0,338.88
San Diego,2009,143.0,109.05
San Diego,2009,274.0,208.82
San Diego,2009,31.0,35.78
San Diego,2009,108.0,119.8
San Diego,2009,34.0,15.82
San Diego,2009,55.0,23.94
San Diego,2009,372.0,82.15
San Diego,2009,813.0,173.15
San Diego,2009,577.0,51.61
San Diego,2009,894.0,77.31
San Diego,2009,83.0,120.1
San Diego,2009,192.0,265.78
San Diego,2009,101.0,69.37
San Diego,2009,144.0,95.3
San Diego,2009,170.0,49.09
San Diego,2009,362.0,99.17
San Diego,2009,239.0,27.85
San Diego,2009,388.0,44.88
San Diego,2010,102.0,216.1
San Diego,2010,179.0,370.22
San Diego,2010,156.0,127.49
San Diego,2010,234.0,182.28
San Diego,2010,37.0,41.47
San Diego,2010,87.0,94.25
San Diego,2010,37.0,15.5
San Diego,2010,74.0,29.59
San Diego,2010,336.0,73.28
San Diego,2010,726.0,152.64
San Diego,2010,492.0,42.92
San Diego,2010,828.0,69.64
San Diego,2010,86.0,125.27
San Diego,2010,159.0,222.97
San Diego,2010,81.0,56.17
San Diego,2010,151.0,97.73
San Diego,2010,181.0,54.47
San Diego,2010,333.0,94.96
San Diego,2010,237.0,27.42
San Diego,2010,337.0,37.09
San Diego,2011,98.0,207.89
San Diego,2011,197.0,398.46
San Diego,2011,122.0,99.85
San Diego,2011,236.0,187.76
San Diego,2011,39.0,44.67
San Diego,2011,91.0,98.6
San Diego,2011,34.0,14.01
San Diego,2011,82.0,32.49
San Diego,2011,334.0,72.7
San Diego,2011,677.0,141.12
San Diego,2011,484.0,42.01
San Diego,2011,799.0,66.65
San Diego,2011,99.0,139.89
San Diego,2011,166.0,225.54
San Diego,2011,83.0,55.08
San Diego,2011,147.0,92.16
San Diego,2011,144.0,42.19
San Diego,2011,339.0,93.02
San Diego,2011,239.0,28.51
San Diego,2011,338.0,38.32
San Diego,2012,110.0,241.23
San Diego,2012,190.0,394.68
San Diego,2012,153.0,126.87
San Diego,2012,248.0,198.75
San Diego,2012,57.0,64.47
San Diego,2012,76.0,78.76
San Diego,2012,48.0,19.63
San Diego,2012,95.0,37.57
San Diego,2012,385.0,84.04
San Diego,2012,741.0,152.91
San Diego,2012,543.0,46.84
San Diego,2012,859.0,71.38
San Diego,2012,89.0,125.64
San Diego,2012,176.0,236.59
San Diego,2012,118.0,75.79
San Diego,2012,161.0,97.06
San Diego,2012,142.0,41.72
San Diego,2012,345.0,93.6
San Diego,2012,260.0,31.61
San Diego,2012,348.0,40.17
San Diego,2013,75.0,172.37
San Diego,2013,150.0,320.51
San Diego,2013,143.0,120.15
San Diego,2013,196.0,158.55
San Diego,2013,35.0,39.05
San Diego,2013,75.0,74.93
San Diego,2013,37.0,15.05
San Diego,2013,80.0,31.45
San Diego,2013,353.0,77.08
San Diego,2013,766.0,156.64
San Diego,2013,537.0,46.09
San Diego,2013,886.0,73.05
San Diego,2013,90.0,127.28
San Diego,2013,134.0,178.88
San Diego,2013,93.0,59.33
San Diego,2013,161.0,95.52
San Diego,2013,163.0,47.07
San Diego,2013,316.0,83.25
San Diego,2013,216.0,26.39
San Diego,2013,294.0,33.98
San Diego,2014,87.0,205.33
San Diego,2014,160.0,352.5
San Diego,2014,132.0,111.54
San Diego,2014,218.0,177.97
San Diego,2014,44.0,47.74
San Diego,2014,91.0,86.64
San Diego,2014,37.0,15.2
San Diego,2014,78.0,30.78
San Diego,2014,313.0,67.91
San Diego,2014,664.0,133.56
San Diego,2014,533.0,45.64
San Diego,2014,848.0,69.76
San Diego,2014,69.0,98.29
San Diego,2014,139.0,184.99
San Diego,2014,100.0,62.59
San Diego,2014,125.0,73.15
San Diego,2014,129.0,36.59
San Diego,2014,279.0,71.56
San Diego,2014,206.0,25.17
San Diego,2014,305.0,35.13
San Francisco,2005,15.0,126.05
San Francisco,2005,47.0,393.31
San Francisco,2005,29.0,70.33
San Francisco,2005,40.0,107.98
San Francisco,2005,29.0,58.49
San Francisco,2005,50.0,94.98
San Francisco,2005,18.0,12.32
San Francisco,2005,38.0,25.35
San Francisco,2005,18.0,49.15
San Francisco,2005,44.0,113.52
San Francisco,2005,19.0,21.82
San Francisco,2005,33.0,35.79
San Francisco,2005,16.0,111.11
San Francisco,2005,41.0,264.69
San Francisco,2005,33.0,157.32
San Francisco,2005,49.0,252.6
San Francisco,2005,35.0,66.46
San Francisco,2005,36.0,68.34
San Francisco,2005,20.0,21.49
San Francisco,2005,35.0,38.84
San Francisco,2006,12.0,108.11
San Francisco,2006,26.0,231.32
San Francisco,2006,28.0,75.16
San Francisco,2006,34.0,94.98
San Francisco,2006,24.0,50.21
San Francisco,2006,40.0,79.22
San Francisco,2006,16.0,11.57
San Francisco,2006,29.0,19.81
San Francisco,2006,16.0,44.69
San Francisco,2006,35.0,92.18
San Francisco,2006,13.0,15.19
San Francisco,2006,30.0,32.64
San Francisco,2006,18.0,122.37
San Francisco,2006,33.0,211.13
San Francisco,2006,15.0,64.19
San Francisco,2006,29.0,146.17
San Francisco,2006,22.0,42.39
San Francisco,2006,38.0,73.56
San Francisco,2006,25.0,26.08
San Francisco,2006,43.0,48.06
San Francisco,2007,18.0,163.64
San Francisco,2007,31.0,289.45
San Francisco,2007,37.0,99.18
San Francisco,2007,39.0,120.52
San Francisco,2007,19.0,40.49
San Francisco,2007,45.0,91.04
San Francisco,2007,13.0,9.27
San Francisco,2007,44.0,31.02
San Francisco,2007,20.0,55.07
San Francisco,2007,29.0,75.36
San Francisco,2007,17.0,19.17
San Francisco,2007,33.0,38.65
San Francisco,2007,12.0,79.42
San Francisco,2007,21.0,133.67
San Francisco,2007,22.0,99.84
San Francisco,2007,28.0,53.62
San Francisco,2007,45.0,87.14
San Francisco,2007,26.0,26.64
San Francisco,2007,34.0,40.11
San Francisco,2008,22.0,205.22
San Francisco,2008,43.0,416.26
San Francisco,2008,31.0,93.58
San Francisco,2008,50.0,162.14
San Francisco,2008,21.0,44.46
San Francisco,2008,39.0,78.61
San Francisco,2008,21.0,15.41
San Francisco,2008,26.0,18.64
San Francisco,2008,35.0,95.42
San Francisco,2008,38.0,96.86
San Francisco,2008,26.0,30.88
San Francisco,2008,40.0,46.99
San Francisco,2008,17.0,104.1
San Francisco,2008,13.0,57.7
San Francisco,2008,26.0,49.5
San Francisco,2008,53.0,100.66
San Francisco,2008,22.0,27.02
San Francisco,2008,39.0,45.12
San Francisco,2009,27.0,263.67
San Francisco,2009,41.0,408.37
San Francisco,2009,45.0,144.39
San Francisco,2009,79.0,272.55
San Francisco,2009,37.0,78.29
San Francisco,2009,67.0,137.46
San Francisco,2009,32.0,25.58
San Francisco,2009,41.0,30.82
San Francisco,2009,33.0,85.03
San Francisco,2009,84.0,206.95
San Francisco,2009,43.0,53.55
San Francisco,2009,60.0,71.02
San Francisco,2009,22.0,134.23
San Francisco,2009,34.0,186.92
San Francisco,2009,12.0,56.57
San Francisco,2009,20.0,78.71
San Francisco,2009,46.0,79.9
San Francisco,2009,71.0,119.03
San Francisco,2009,27.0,34.25
San Francisco,2009,41.0,50.38
San Francisco,2010,29.0,290.29
San Francisco,2010,42.0,431.21
San Francisco,2010,37.0,133.39
San Francisco,2010,70.0,257.08
San Francisco,2010,29.0,62.55
San Francisco,2010,73.0,151.96
San Francisco,2010,35.0,26.71
San Francisco,2010,46.0,34.23
San Francisco,2010,41.0,105.13
San Francisco,2010,88.0,216.86
San Francisco,2010,36.0,44.94
San Francisco,2010,39.0,45.91
San Francisco,2010,16.0,97.5
San Francisco,2010,39.0,208.0
San Francisco,2010,36.0,134.18
San Francisco,2010,63.0,103.93
San Francisco,2010,78.0,124.82
San Francisco,2010,34.0,35.97
San Francisco,2010,50.0,56.17
San Francisco,2011,26.0,256.41
San Francisco,2011,39.0,365.85
San Francisco,2011,38.0,142.13
San Francisco,2011,51.0,198.38
San Francisco,2011,25.0,54.25
San Francisco,2011,52.0,105.14
San Francisco,2011,22.0,16.93
San Francisco,2011,59.0,45.61
San Francisco,2011,40.0,101.14
San Francisco,2011,47.0,113.04
San Francisco,2011,24.0,28.62
San Francisco,2011,65.0,73.48
San Francisco,2011,13.0,71.78
San Francisco,2011,34.0,164.81
San Francisco,2011,22.0,80.35
San Francisco,2011,18.0,63.18
San Francisco,2011,43.0,64.19
San Francisco,2011,58.0,81.51
San Francisco,2011,41.0,39.4
San Francisco,2011,58.0,58.72
San Francisco,2012,26.0,260.26
San Francisco,2012,51.0,471.79
San Francisco,2012,36.0,134.45
San Francisco,2012,47.0,189.53
San Francisco,2012,13.0,26.25
San Francisco,2012,51.0,93.32
San Francisco,2012,23.0,18.5
San Francisco,2012,53.0,41.29
San Francisco,2012,35.0,85.55
San Francisco,2012,55.0,127.29
San Francisco,2012,39.0,45.16
San Francisco,2012,73.0,78.63
San Francisco,2012,16.0,85.42
San Francisco,2012,53.0,251.9
San Francisco,2012,12.0,44.72
San Francisco,2012,26.0,85.9
San Francisco,2012,40.0,56.04
San Francisco,2012,81.0,105.18
San Francisco,2012,34.0,32.56
San Francisco,2012,64.0,61.36
San Francisco,2013,31.0,305.12
San Francisco,2013,55.0,505.98
San Francisco,2013,40.0,154.69
San Francisco,2013,47.0,189.31
San Francisco,2013,23.0,43.06
San Francisco,2013,37.0,61.81
San Francisco,2013,22.0,17.4
San Francisco,2013,51.0,40.56
San Francisco,2013,26.0,62.44
San Francisco,2013,63.0,142.73
San Francisco,2013,37.0,42.3
San Francisco,2013,67.0,70.63
San Francisco,2013,18.0,95.39
San Francisco,2013,35.0,164.4
San Francisco,2013,20.0,59.48
San Francisco,2013,35.0,99.65
San Francisco,2013,36.0,47.95
San Francisco,2013,73.0,89.42
San Francisco,2013,40.0,35.91
San Francisco,2013,53.0,47.31
San Francisco,2014,33.0,314.59
San Francisco,2014,57.0,511.21
San Francisco,2014,47.0,186.43
San Francisco,2014,59.0,242.34
San Francisco,2014,17.0,29.63
San Francisco,2014,45.0,68.45
San Francisco,2014,45.0,35.69
San Francisco,2014,49.0,38.55
San Francisco,2014,30.0,70.6
San Francisco,2014,63.0,137.92
San Francisco,2014,64.0,72.1
San Francisco,2014,94.0,98.68
San Francisco,2014,12.0,63.39
San Francisco,2014,38.0,181.56
San Francisco,2014,22.0,67.19
San Francisco,2014,35.0,97.43
San Francisco,2014,40.0,51.29
San Francisco,2014,39.0,45.48
San Francisco,2014,33.0,26.85
San Francisco,2014,38.0,32.33
San Joaquin,2005,15.0,84.32
San Joaquin,2005,63.0,331.93
San Joaquin,2005,58.0,110.72
San Joaquin,2005,103.0,190.54
San Joaquin,2005,22.0,61.09
San Joaquin,2005,16.0,17.33
San Joaquin,2005,30.0,30.95
San Joaquin,2005,62.0,46.1
San Joaquin,2005,116.0,83.06
San Joaquin,2005,65.0,21.95
San Joaquin,2005,138.0,43.01
San Joaquin,2005,15.0,95.97
San Joaquin,2005,19.0,61.64
San Joaquin,2005,31.0,99.31
San Joaquin,2005,43.0,64.83
San Joaquin,2005,87.0,122.81
San Joaquin,2005,93.0,43.52
San Joaquin,2005,135.0,60.44
San Joaquin,2006,28.0,156.69
San Joaquin,2006,70.0,364.96
San Joaquin,2006,66.0,125.28
San Joaquin,2006,91.0,166.23
San Joaquin,2006,24.0,64.72
San Joaquin,2006,27.0,26.97
San Joaquin,2006,48.0,34.28
San Joaquin,2006,130.0,89.83
San Joaquin,2006,76.0,24.54
San Joaquin,2006,161.0,48.31
San Joaquin,2006,15.0,101.28
San Joaquin,2006,18.0,115.31
San Joaquin,2006,34.0,98.45
San Joaquin,2006,36.0,55.72
San Joaquin,2006,65.0,94.7
San Joaquin,2006,107.0,51.52
San Joaquin,2006,153.0,69.93
San Joaquin,2007,46.0,252.05
San Joaquin,2007,75.0,387.4
San Joaquin,2007,76.0,143.4
San Joaquin,2007,103.0,183.96
San Joaquin,2007,25.0,66.26
San Joaquin,2007,22.0,22.78
San Joaquin,2007,64.0,44.55
San Joaquin,2007,136.0,91.73
San Joaquin,2007,73.0,22.54
San Joaquin,2007,137.0,39.49
San Joaquin,2007,18.0,113.42
San Joaquin,2007,17.0,48.14
San Joaquin,2007,38.0,60.56
San Joaquin,2007,76.0,114.87
San Joaquin,2007,100.0,49.81
San Joaquin,2007,115.0,53.92
San Joaquin,2008,43.0,231.31
San Joaquin,2008,80.0,419.95
San Joaquin,2008,72.0,132.88
San Joaquin,2008,114.0,203.24
San Joaquin,2008,30.0,79.83
San Joaquin,2008,23.0,22.72
San Joaquin,2008,68.0,47.03
San Joaquin,2008,187.0,124.8
San Joaquin,2008,101.0,30.39
San Joaquin,2008,184.0,51.86
San Joaquin,2008,20.0,126.98
San Joaquin,2008,31.0,83.19
San Joaquin,2008,52.0,85.47
San Joaquin,2008,113.0,177.51
San Joaquin,2008,89.0,45.27
San Joaquin,2008,147.0,71.37
San Joaquin,2009,70.0,388.03
San Joaquin,2009,96.0,516.41
San Joaquin,2009,84.0,160.68
San Joaquin,2009,153.0,280.0
San Joaquin,2009,13.0,38.89
San Joaquin,2009,38.0,106.29
San Joaquin,2009,20.0,20.95
San Joaquin,2009,31.0,30.97
San Joaquin,2009,101.0,70.52
San Joaquin,2009,205.0,138.49
San Joaquin,2009,126.0,36.81
San Joaquin,2009,236.0,65.64
San Joaquin,2009,12.0,83.92
San Joaquin,2009,32.0,202.53
San Joaquin,2009,19.0,52.81
San Joaquin,2009,28.0,73.91
San Joaquin,2009,64.0,112.3
San Joaquin,2009,119.0,194.13
San Joaquin,2009,97.0,52.44
San Joaquin,2009,166.0,87.44
San Joaquin,2010,55.0,301.54
San Joaquin,2010,112.0,606.39
San Joaquin,2010,71.0,137.18
San Joaquin,2010,172.0,318.62
San Joaquin,2010,15.0,45.14
San Joaquin,2010,36.0,100.17
San Joaquin,2010,13.0,13.51
San Joaquin,2010,23.0,22.32
San Joaquin,2010,96.0,66.45
San Joaquin,2010,193.0,129.41
San Joaquin,2010,133.0,37.65
San Joaquin,2010,257.0,69.5
San Joaquin,2010,21.0,147.16
San Joaquin,2010,28.0,178.8
San Joaquin,2010,26.0,71.44
San Joaquin,2010,38.0,99.36
San Joaquin,2010,71.0,131.85
San Joaquin,2010,107.0,181.48
San Joaquin,2010,108.0,62.29
San Joaquin,2010,154.0,88.42
San Joaquin,2011,39.0,210.92
San Joaquin,2011,90.0,495.32
San Joaquin,2011,65.0,122.74
San Joaquin,2011,150.0,276.76
San Joaquin,2011,15.0,46.93
San Joaquin,2011,23.0,66.04
San Joaquin,2011,15.0,15.94
San Joaquin,2011,32.0,32.08
San Joaquin,2011,79.0,56.98
San Joaquin,2011,188.0,130.86
San Joaquin,2011,148.0,41.7
San Joaquin,2011,267.0,71.57
San Joaquin,2011,35.0,214.99
San Joaquin,2011,18.0,49.23
San Joaquin,2011,41.0,106.13
San Joaquin,2011,53.0,97.64
San Joaquin,2011,89.0,147.08
San Joaquin,2011,83.0,48.73
San Joaquin,2011,136.0,76.77
San Joaquin,2012,52.0,284.78
San Joaquin,2012,92.0,491.98
San Joaquin,2012,87.0,167.87
San Joaquin,2012,141.0,263.87
San Joaquin,2012,13.0,40.39
San Joaquin,2012,37.0,104.25
San Joaquin,2012,21.0,23.0
San Joaquin,2012,31.0,31.82
San Joaquin,2012,68.0,50.94
San Joaquin,2012,159.0,114.09
San Joaquin,2012,144.0,40.31
San Joaquin,2012,256.0,68.18
San Joaquin,2012,34.0,212.77
San Joaquin,2012,20.0,54.74
San Joaquin,2012,34.0,85.85
San Joaquin,2012,48.0,87.18
San Joaquin,2012,90.0,145.77
San Joaquin,2012,78.0,46.21
San Joaquin,2012,133.0,76.24
San Joaquin,2013,60.0,323.62
San Joaquin,2013,100.0,518.94
San Joaquin,2013,97.0,183.45
San Joaquin,2013,181.0,338.95
San Joaquin,2013,20.0,60.72
San Joaquin,2013,36.0,97.32
San Joaquin,2013,29.0,32.0
San Joaquin,2013,40.0,41.46
San Joaquin,2013,75.0,58.05
San Joaquin,2013,190.0,138.83
San Joaquin,2013,174.0,48.43
San Joaquin,2013,257.0,68.03
San Joaquin,2013,23.0,146.12
San Joaquin,2013,26.0,69.98
San Joaquin,2013,31.0,77.82
San Joaquin,2013,51.0,91.45
San Joaquin,2013,85.0,135.37
San Joaquin,2013,85.0,51.35
San Joaquin,2013,119.0,70.38
San Joaquin,2014,60.0,308.64
San Joaquin,2014,101.0,505.0
San Joaquin,2014,103.0,195.8
San Joaquin,2014,182.0,342.33
San Joaquin,2014,32.0,81.78
San Joaquin,2014,24.0,26.37
San Joaquin,2014,32.0,33.41
San Joaquin,2014,79.0,62.46
San Joaquin,2014,186.0,136.69
San Joaquin,2014,186.0,51.7
San Joaquin,2014,351.0,93.14
San Joaquin,2014,17.0,114.56
San Joaquin,2014,23.0,145.75
San Joaquin,2014,27.0,72.66
San Joaquin,2014,50.0,125.97
San Joaquin,2014,46.0,80.57
San Joaquin,2014,73.0,114.4
San Joaquin,2014,87.0,54.2
San Joaquin,2014,112.0,66.8
San Luis Obispo,2005,12.0,54.3
San Luis Obispo,2005,12.0,21.18
San Luis Obispo,2005,38.0,63.94
San Luis Obispo,2005,40.0,104.11
San Luis Obispo,2005,59.0,50.4
San Luis Obispo,2005,78.0,58.95
San Luis Obispo,2006,17.0,71.22
San Luis Obispo,2006,13.0,22.05
San Luis Obispo,2006,19.0,30.79
San Luis Obispo,2006,23.0,61.65
San Luis Obispo,2006,33.0,86.8
San Luis Obispo,2006,59.0,49.51
San Luis Obispo,2006,62.0,49.77
San Luis Obispo,2007,18.0,72.7
San Luis Obispo,2007,16.0,27.84
San Luis Obispo,2007,27.0,44.07
San Luis Obispo,2007,13.0,35.08
San Luis Obispo,2007,43.0,112.15
San Luis Obispo,2007,57.0,48.9
San Luis Obispo,2007,55.0,44.99
San Luis Obispo,2008,18.0,69.71
San Luis Obispo,2008,25.0,39.33
San Luis Obispo,2008,18.0,49.14
San Luis Obispo,2008,50.0,130.86
San Luis Obispo,2008,47.0,42.33
San Luis Obispo,2008,53.0,47.92
San Luis Obispo,2009,20.0,77.25
San Luis Obispo,2009,13.0,21.46
San Luis Obispo,2009,28.0,44.9
San Luis Obispo,2009,14.0,39.29
San Luis Obispo,2009,24.0,65.04
San Luis Obispo,2009,42.0,40.72
San Luis Obispo,2009,55.0,53.14
San Luis Obispo,2010,26.0,98.6
San Luis Obispo,2010,20.0,31.52
San Luis Obispo,2010,38.0,59.38
San Luis Obispo,2010,24.0,69.34
San Luis Obispo,2010,38.0,103.51
San Luis Obispo,2010,48.0,44.59
San Luis Obispo,2010,54.0,50.66
San Luis Obispo,2011,21.0,81.05
San Luis Obispo,2011,21.0,32.69
San Luis Obispo,2011,35.0,52.38
San Luis Obispo,2011,20.0,57.92
San Luis Obispo,2011,43.0,116.5
San Luis Obispo,2011,38.0,35.89
San Luis Obispo,2011,51.0,49.19
San Luis Obispo,2012,23.0,91.05
San Luis Obispo,2012,33.0,49.75
San Luis Obispo,2012,36.0,52.8
San Luis Obispo,2012,12.0,35.1
San Luis Obispo,2012,37.0,100.95
San Luis Obispo,2012,45.0,44.59
San Luis Obispo,2012,56.0,54.05
San Luis Obispo,2013,20.0,84.21
San Luis Obispo,2013,13.0,51.71
San Luis Obispo,2013,28.0,42.1
San Luis Obispo,2013,32.0,46.07
San Luis Obispo,2013,12.0,35.69
San Luis Obispo,2013,24.0,65.09
San Luis Obispo,2013,29.0,29.29
San Luis Obispo,2013,48.0,47.51
San Luis Obispo,2014,16.0,68.38
San Luis Obispo,2014,13.0,51.59
San Luis Obispo,2014,33.0,49.07
San Luis Obispo,2014,37.0,52.64
San Luis Obispo,2014,41.0,110.39
San Luis Obispo,2014,34.0,34.76
San Luis Obispo,2014,54.0,54.37
San Mateo,2005,18.0,121.25
San Mateo,2005,13.0,80.49
San Mateo,2005,23.0,45.91
San Mateo,2005,44.0,84.07
San Mateo,2005,22.0,18.17
San Mateo,2005,30.0,23.36
San Mateo,2005,66.0,83.96
San Mateo,2005,156.0,189.23
San Mateo,2005,77.0,42.94
San Mateo,2005,131.0,68.75
San Mateo,2005,32.0,181.51
San Mateo,2005,54.0,207.55
San Mateo,2005,97.0,344.52
San Mateo,2005,47.0,61.13
San Mateo,2005,53.0,65.23
San Mateo,2005,45.0,24.54
San Mateo,2005,80.0,39.42
San Mateo,2006,17.0,101.18
San Mateo,2006,18.0,36.02
San Mateo,2006,48.0,92.52
San Mateo,2006,24.0,19.78
San Mateo,2006,35.0,27.17
San Mateo,2006,57.0,73.15
San Mateo,2006,122.0,149.91
San Mateo,2006,75.0,41.72
San Mateo,2006,115.0,60.06
San Mateo,2006,14.0,79.32
San Mateo,2006,35.0,196.3
San Mateo,2006,26.0,89.25
San Mateo,2006,58.0,193.46
San Mateo,2006,27.0,35.28
San Mateo,2006,44.0,55.45
San Mateo,2006,56.0,31.4
San Mateo,2006,75.0,37.66
San Mateo,2007,13.0,90.35
San Mateo,2007,27.0,53.89
San Mateo,2007,38.0,73.19
San Mateo,2007,32.0,26.39
San Mateo,2007,48.0,36.97
San Mateo,2007,74.0,94.3
San Mateo,2007,103.0,125.96
San Mateo,2007,78.0,42.64
San Mateo,2007,132.0,68.58
San Mateo,2007,21.0,114.57
San Mateo,2007,16.0,55.45
San Mateo,2007,16.0,51.08
San Mateo,2007,26.0,34.22
San Mateo,2007,62.0,78.65
San Mateo,2007,37.0,20.46
San Mateo,2007,75.0,37.46
San Mateo,2008,16.0,409.21
San Mateo,2008,13.0,302.33
San Mateo,2008,14.0,98.28
San Mateo,2008,24.0,47.1
San Mateo,2008,46.0,87.02
San Mateo,2008,24.0,19.41
San Mateo,2008,37.0,28.2
San Mateo,2008,57.0,71.13
San Mateo,2008,82.0,99.42
San Mateo,2008,49.0,26.43
San Mateo,2008,128.0,65.95
San Mateo,2008,13.0,71.04
San Mateo,2008,20.0,105.76
San Mateo,2008,14.0,41.45
San Mateo,2008,22.0,65.38
San Mateo,2008,23.0,30.48
San Mateo,2008,54.0,68.61
San Mateo,2008,48.0,26.4
San Mateo,2008,64.0,31.68
San Mateo,2009,12.0,303.03
San Mateo,2009,15.0,368.55
San Mateo,2009,14.0,107.33
San Mateo,2009,15.0,117.88
San Mateo,2009,22.0,42.96
San Mateo,2009,47.0,86.22
San Mateo,2009,23.0,18.18
San Mateo,2009,57.0,43.09
San Mateo,2009,47.0,57.46
San Mateo,2009,121.0,143.33
San Mateo,2009,77.0,40.99
San Mateo,2009,139.0,71.33
San Mateo,2009,12.0,65.04
San Mateo,2009,26.0,133.81
San Mateo,2009,26.0,73.65
San Mateo,2009,43.0,116.06
San Mateo,2009,31.0,42.87
San Mateo,2009,63.0,84.15
San Mateo,2009,38.0,20.24
San Mateo,2009,83.0,40.96
San Mateo,2010,13.0,97.8
San Mateo,2010,17.0,146.67
San Mateo,2010,28.0,53.85
San Mateo,2010,59.0,106.21
San Mateo,2010,27.0,21.08
San Mateo,2010,38.0,28.19
San Mateo,2010,61.0,74.33
San Mateo,2010,128.0,150.57
San Mateo,2010,97.0,51.35
San Mateo,2010,127.0,64.29
San Mateo,2010,22.0,119.37
San Mateo,2010,44.0,227.86
San Mateo,2010,16.0,41.09
San Mateo,2010,35.0,91.35
San Mateo,2010,19.0,26.92
San Mateo,2010,49.0,67.43
San Mateo,2010,45.0,23.84
San Mateo,2010,51.0,25.52
San Mateo,2011,12.0,277.78
San Mateo,2011,12.0,93.13
San Mateo,2011,12.0,93.0
San Mateo,2011,47.0,83.39
San Mateo,2011,35.0,26.99
San Mateo,2011,37.0,27.32
San Mateo,2011,69.0,88.72
San Mateo,2011,100.0,122.19
San Mateo,2011,94.0,47.79
San Mateo,2011,121.0,59.11
San Mateo,2011,20.0,111.67
San Mateo,2011,37.0,193.01
San Mateo,2011,25.0,60.98
San Mateo,2011,27.0,67.65
San Mateo,2011,30.0,41.27
San Mateo,2011,57.0,74.64
San Mateo,2011,43.0,23.2
San Mateo,2011,66.0,33.91
San Mateo,2012,12.0,274.6
San Mateo,2012,19.0,153.02
San Mateo,2012,25.0,47.05
San Mateo,2012,29.0,48.42
San Mateo,2012,33.0,25.27
San Mateo,2012,44.0,31.79
San Mateo,2012,61.0,81.29
San Mateo,2012,97.0,120.5
San Mateo,2012,74.0,37.02
San Mateo,2012,128.0,60.95
San Mateo,2012,29.0,160.13
San Mateo,2012,30.0,155.12
San Mateo,2012,13.0,29.46
San Mateo,2012,34.0,80.86
San Mateo,2012,21.0,28.58
San Mateo,2012,58.0,74.5
San Mateo,2012,38.0,20.72
San Mateo,2012,64.0,33.2
San Mateo,2013,12.0,93.24
San Mateo,2013,17.0,131.5
San Mateo,2013,29.0,46.47
San Mateo,2013,17.0,12.92
San Mateo,2013,27.0,19.21
San Mateo,2013,62.0,85.54
San Mateo,2013,95.0,121.25
San Mateo,2013,91.0,44.77
San Mateo,2013,144.0,67.12
San Mateo,2013,23.0,125.2
San Mateo,2013,29.0,148.34
San Mateo,2013,20.0,47.52
San Mateo,2013,25.0,58.25
San Mateo,2013,41.0,50.98
San Mateo,2013,39.0,21.67
San Mateo,2013,59.0,31.01
San Mateo,2014,12.0,91.27
San Mateo,2014,23.0,40.89
